DateIdx,Date,VAR,dewpti,hum,pressurei,rain,tempi,thunder,Day,Holiday,PCA_1
2016-05-01 00:00:00,2016-05-01 00:00:00,24.25751,62.3,82.0,29.96,0.0,67.5,0.0,1,0,-15.419709076097028
2016-05-01 00:15:00,2016-05-01 00:15:00,25.38191,49.85,84.4583558016289,29.8325571548075,0.0,67.2579989026836,0.0,1,0,198.16694500362408
2016-05-01 00:30:00,2016-05-01 00:30:00,25.10542,62.6,88.0,29.95,0.0,66.2,0.0,1,0,104.50245383008236
2016-05-01 00:45:00,2016-05-01 00:45:00,24.22065,62.45,85.75,29.95,0.0,66.4,0.0,1,0,119.51473737554431
2016-05-01 01:00:00,2016-05-01 01:00:00,24.18378,62.3,83.5,29.95,0.0,66.6,0.0,1,0,134.53224163641644
2016-05-01 01:15:00,2016-05-01 01:15:00,24.33124,62.45,85.75,29.95,0.0,66.4,0.0,1,0,139.50492406491531
2016-05-01 01:30:00,2016-05-01 01:30:00,23.40961,62.6,88.0,29.95,0.0,66.2,0.0,1,0,144.4805876469378
2016-05-01 01:45:00,2016-05-01 01:45:00,22.24834,62.45,85.5,29.9375,0.0,66.4,0.0,1,0,129.47508963696666
2016-05-01 02:00:00,2016-05-01 02:00:00,22.04558,62.3,83.0,29.925,0.0,66.6,0.0,1,0,114.4702626443034
2016-05-01 02:15:00,2016-05-01 02:15:00,21.5479,61.95,83.0,29.91875,0.0,66.35,0.0,1,0,116.97352341028936
2016-05-01 02:30:00,2016-05-01 02:30:00,21.69536,61.6,83.0,29.9125,0.0,66.1,0.0,1,0,119.47837937384868
2016-05-01 02:45:00,2016-05-01 02:45:00,21.84282,61.25,83.0,29.90625,0.0,65.85,0.0,1,0,121.9858321639057
2016-05-01 03:00:00,2016-05-01 03:00:00,21.65849,60.9,83.0,29.9,0.0,65.6,0.0,1,0,124.48756535655176
2016-05-01 03:15:00,2016-05-01 03:15:00,21.62163,60.85,85.5,29.895,0.0,65.0,0.0,1,0,119.47719787750692
2016-05-01 03:30:00,2016-05-01 03:30:00,21.382,60.8,88.0,29.89,0.0,64.4,0.0,1,0,114.46128807019026
2016-05-01 03:45:00,2016-05-01 03:45:00,21.19767,60.85,86.75,29.895,0.0,64.55,0.0,1,0,124.45743068693486
2016-05-01 04:00:00,2016-05-01 04:00:00,21.28984,60.9,85.5,29.9,0.0,64.7,0.0,1,0,134.45614252665519
2016-05-01 04:15:00,2016-05-01 04:15:00,20.60783,60.85,84.25,29.895,0.0,65.45,0.0,1,0,129.4586224882211
2016-05-01 04:30:00,2016-05-01 04:30:00,20.95805,60.8,83.0,29.89,0.0,66.2,0.0,1,0,124.46174562447723
2016-05-01 04:45:00,2016-05-01 04:45:00,20.84745,60.85,84.0,29.89,0.0,65.45,0.0,1,0,124.41705059175713
2016-05-01 05:00:00,2016-05-01 05:00:00,20.663120000000006,60.9,85.0,29.89,0.0,64.7,0.0,1,0,124.3743045880159
2016-05-01 05:15:00,2016-05-01 05:15:00,20.64469,60.85,86.5,29.89,0.0,64.55,0.0,1,0,109.33203751737992
2016-05-01 05:30:00,2016-05-01 05:30:00,20.84745,60.8,88.0,29.89,0.0,64.4,0.0,1,0,94.28590976562157
2016-05-01 05:45:00,2016-05-01 05:45:00,20.79215,60.85,87.5,29.905,0.5,64.3,0.0,1,0,99.23985931258602
2016-05-01 06:00:00,2016-05-01 06:00:00,20.86588,60.9,87.0,29.92,1.0,64.2,0.0,1,0,104.19606455974152
2016-05-01 06:15:00,2016-05-01 06:15:00,21.47417,60.85,87.5,29.92,1.0,64.3,0.0,1,0,119.18836182977148
2016-05-01 06:30:00,2016-05-01 06:30:00,21.76909,60.8,88.0,29.92,1.0,64.4,0.0,1,0,134.1806590998014
2016-05-01 06:45:00,2016-05-01 06:45:00,22.08245,61.55,89.5,29.935,0.75,64.55,0.0,1,0,144.19776411965032
2016-05-01 07:00:00,2016-05-01 07:00:00,22.00872,62.3,91.0,29.95,0.5,64.7,0.0,1,0,154.21486913949926
2016-05-01 07:15:00,2016-05-01 07:15:00,21.82439,62.45,89.5,29.95,0.75,65.45,0.0,1,0,154.21486913949926
2016-05-01 07:30:00,2016-05-01 07:30:00,22.17461,62.6,88.0,29.95,1.0,66.2,0.0,1,0,154.21486913949926
2016-05-01 07:45:00,2016-05-01 07:45:00,22.17461,63.4,90.0,29.9375,0.75,66.15,0.0,1,0,69.20359864130288
2016-05-01 08:00:00,2016-05-01 08:00:00,22.34051,64.2,92.0,29.925,0.5,66.1,0.0,1,0,-15.807671856893489
2016-05-01 08:15:00,2016-05-01 08:15:00,22.6723,64.3,93.0,29.9225,0.25,66.15,0.0,1,0,74.15466804007059
2016-05-01 08:30:00,2016-05-01 08:30:00,23.02252,64.4,94.0,29.92,0.0,66.2,0.0,1,0,164.11700793703469
2016-05-01 08:45:00,2016-05-01 08:45:00,23.09625,64.3,89.5,29.91,0.0,67.1,0.0,1,0,74.17286693235134
2016-05-01 09:00:00,2016-05-01 09:00:00,23.15155,64.2,85.0,29.9,0.0,68.0,0.0,1,0,-15.771274072331984
2016-05-01 09:15:00,2016-05-01 09:15:00,23.66766,64.3,84.0,29.91,0.0,68.9,0.0,1,0,74.18523660313417
2016-05-01 09:30:00,2016-05-01 09:30:00,23.39117,64.4,83.0,29.92,0.0,69.8,0.0,1,0,164.14174727860038
2016-05-01 09:45:00,2016-05-01 09:45:00,23.40961,63.6,79.25,29.91,0.0,69.85,0.0,1,0,159.15421990278847
2016-05-01 10:00:00,2016-05-01 10:00:00,23.26214,62.8,75.5,29.9,0.0,69.9,0.0,1,0,154.16669252697662
2016-05-01 10:15:00,2016-05-01 10:15:00,23.33587,62.7,74.25,29.895,0.0,70.75,0.0,1,0,154.1308855852369
2016-05-01 10:30:00,2016-05-01 10:30:00,23.40961,62.6,73.0,29.89,0.0,71.6,0.0,1,0,154.09507864349717
2016-05-01 10:45:00,2016-05-01 10:45:00,24.05475,62.45,70.75,29.895,0.0,71.7,0.0,1,0,154.09507864349717
2016-05-01 11:00:00,2016-05-01 11:00:00,24.29438,62.3,68.5,29.9,0.0,71.8,0.0,1,0,154.09507864349717
2016-05-01 11:15:00,2016-05-01 11:15:00,24.18378,62.45,68.75,29.895,0.0,72.6,0.0,1,0,154.09507864349717
2016-05-01 11:30:00,2016-05-01 11:30:00,24.29438,62.6,69.0,29.89,0.0,73.4,0.0,1,0,154.09507864349717
2016-05-01 11:45:00,2016-05-01 11:45:00,24.36811,61.75,64.5,29.875,0.0,73.55,0.0,1,0,154.16080311299612
2016-05-01 12:00:00,2016-05-01 12:00:00,23.98102,60.9,60.0,29.86,0.0,73.7,0.0,1,0,154.2265275824951
2016-05-01 12:15:00,2016-05-01 12:15:00,23.92572,60.85,60.5,29.845,0.0,74.45,0.0,1,0,154.16080311299612
2016-05-01 12:30:00,2016-05-01 12:30:00,23.85199,60.8,61.0,29.83,0.0,75.2,0.0,1,0,154.09507864349717
2016-05-01 12:45:00,2016-05-01 12:45:00,22.63543,60.6,56.25,29.82,0.0,76.1,0.0,1,0,154.0827089727143
2016-05-01 13:00:00,2016-05-01 13:00:00,21.99028,60.4,51.5,29.81,0.0,77.0,0.0,1,0,154.07033930193148
2016-05-01 13:15:00,2016-05-01 13:15:00,22.22991,59.7,51.25,29.805,0.0,77.9,0.0,1,0,154.05862066645304
2016-05-01 13:30:00,2016-05-01 13:30:00,22.34051,59.0,51.0,29.8,0.0,78.8,0.0,1,0,154.0469020309746
2016-05-01 13:45:00,2016-05-01 13:45:00,22.00872,59.0,47.0,29.8025,0.0,79.55,0.0,1,0,149.05937465516274
2016-05-01 14:00:00,2016-05-01 14:00:00,22.80132,59.0,43.0,29.805,0.0,80.3,0.0,1,0,144.07184727935092
2016-05-01 14:15:00,2016-05-01 14:15:00,22.65386,59.0,47.0,29.8025,0.0,79.55,0.0,1,0,149.05937465516274
2016-05-01 14:30:00,2016-05-01 14:30:00,22.69073,59.0,51.0,29.8,0.0,78.8,0.0,1,0,154.0469020309746
2016-05-01 14:45:00,2016-05-01 14:45:00,23.04095,59.0,46.75,29.7925,0.0,79.8,0.0,1,0,66.6209550692015
2016-05-01 15:00:00,2016-05-01 15:00:00,22.96722,59.0,42.5,29.785,0.0,80.8,0.0,1,0,-20.804991892571547
2016-05-01 15:15:00,2016-05-01 15:15:00,22.96722,59.0,45.25,29.7925,0.0,80.7,0.0,1,0,71.65600802223156
2016-05-01 15:30:00,2016-05-01 15:30:00,22.94879,59.0,48.0,29.8,0.0,80.6,0.0,1,0,164.11700793703469
2016-05-01 15:45:00,2016-05-01 15:45:00,23.50177,57.35,42.5,29.8025,0.0,80.7,0.0,1,0,159.1567300034274
2016-05-01 16:00:00,2016-05-01 16:00:00,23.24371,55.7,37.0,29.805,0.0,80.8,0.0,1,0,154.20372768671163
2016-05-01 16:15:00,2016-05-01 16:15:00,23.24371,51.675,32.375,29.81125,0.0,80.675,0.0,1,0,141.67141135959568
2016-05-01 16:30:00,2016-05-01 16:30:00,23.6308,47.65,27.75,29.8175,0.0,80.55,0.0,1,0,129.1454124209965
2016-05-01 16:45:00,2016-05-01 16:45:00,24.5893,43.625,23.125,29.82375,0.0,80.425,0.0,1,0,116.62571422936148
2016-05-01 17:00:00,2016-05-01 17:00:00,24.8105,39.6,18.5,29.83,0.0,80.3,0.0,1,0,104.0984605618182
2016-05-01 17:15:00,2016-05-01 17:15:00,25.6584,39.4,21.25,29.83,0.0,79.55,0.0,1,0,104.16741587861368
2016-05-01 17:30:00,2016-05-01 17:30:00,27.114590000000003,39.2,24.0,29.83,0.0,78.8,0.0,1,0,104.2424713019384
2016-05-01 17:45:00,2016-05-01 17:45:00,28.23899,40.8,23.5,29.845,0.0,78.6,0.0,1,0,99.33450802880975
2016-05-01 18:00:00,2016-05-01 18:00:00,29.0316,42.4,23.0,29.86,0.0,78.4,0.0,1,0,94.4191733347217
2016-05-01 18:15:00,2016-05-01 18:15:00,29.27122,42.6,26.0,29.86,0.0,77.7,0.0,1,0,94.39395968852364
2016-05-01 18:30:00,2016-05-01 18:30:00,29.34495,42.8,29.0,29.86,0.0,77.0,0.0,1,0,94.36454069800979
2016-05-01 18:45:00,2016-05-01 18:45:00,29.14219000000001,42.85,28.25,29.865,0.0,75.35,0.0,1,0,84.33884367154415
2016-05-01 19:00:00,2016-05-01 19:00:00,28.33115,42.9,27.5,29.87,0.0,73.7,0.0,1,0,74.31443871544656
2016-05-01 19:15:00,2016-05-01 19:15:00,26.93026,42.85,30.25,29.88,0.0,73.55,0.0,1,0,69.33833367961951
2016-05-01 19:30:00,2016-05-01 19:30:00,27.48325,42.8,33.0,29.89,0.0,73.4,0.0,1,0,64.36414152169856
2016-05-01 19:45:00,2016-05-01 19:45:00,26.8381,42.85,31.75,29.905,0.0,72.35,0.0,1,0,59.39108546685354
2016-05-01 20:00:00,2016-05-01 20:00:00,26.24825,42.9,30.5,29.92,0.0,71.3,0.0,1,0,54.41775852128131
2016-05-01 20:15:00,2016-05-01 20:15:00,25.69527,43.75,35.25,29.92,0.0,70.55,0.0,1,0,54.39517925327387
2016-05-01 20:30:00,2016-05-01 20:30:00,25.6031,44.6,40.0,29.92,0.0,69.8,0.0,1,0,54.37307165724762
2016-05-01 20:45:00,2016-05-01 20:45:00,25.8243,43.75,37.0,29.935,0.0,69.15,0.0,1,0,59.37484296369296
2016-05-01 21:00:00,2016-05-01 21:00:00,25.63997,42.9,34.0,29.95,0.0,68.5,0.0,1,0,64.37552065445736
2016-05-01 21:15:00,2016-05-01 21:15:00,24.86579,42.85,37.0,29.95,0.0,68.25,0.0,1,0,69.3496840571846
2016-05-01 21:30:00,2016-05-01 21:30:00,24.6999,42.8,40.0,29.95,0.0,68.0,0.0,1,0,74.32299818290161
2016-05-01 21:45:00,2016-05-01 21:45:00,24.51557,42.6,38.0,29.965,0.0,67.3,0.0,1,0,69.34667192540903
2016-05-01 22:00:00,2016-05-01 22:00:00,23.72296,42.4,36.0,29.98,0.0,66.6,0.0,1,0,64.37083261813747
2016-05-01 22:15:00,2016-05-01 22:15:00,24.5893,42.6,39.5,29.98,0.0,66.4,0.0,1,0,69.33374252412085
2016-05-01 22:30:00,2016-05-01 22:30:00,25.16072,42.8,43.0,29.98,0.0,66.2,0.0,1,0,74.29701525609131
2016-05-01 22:45:00,2016-05-01 22:45:00,25.30818,43.1,41.25,29.9825,0.0,65.45,0.0,1,0,69.29809131333343
2016-05-01 23:00:00,2016-05-01 23:00:00,24.44184,43.4,39.5,29.985,0.0,64.7,0.0,1,0,64.29944239248263
2016-05-01 23:15:00,2016-05-01 23:15:00,24.12848,44.0,44.25,29.9825,0.0,64.55,0.0,1,0,64.31185451927054
2016-05-01 23:30:00,2016-05-01 23:30:00,24.33124,44.6,49.0,29.98,0.0,64.4,0.0,1,0,64.32469014663877
2016-05-01 23:45:00,2016-05-01 23:45:00,24.77363,43.75,44.5,29.9825,0.0,64.3,0.0,1,0,59.32713400754192
2016-05-02 00:00:00,2016-05-02 00:00:00,22.65386,42.9,40.0,29.985,0.0,64.2,0.0,0,0,54.328852019354194
2016-05-02 00:15:00,2016-05-02 00:15:00,24.534,43.75,46.0,29.9825,0.0,63.4,0.0,0,0,54.351917204616825
2016-05-02 00:30:00,2016-05-02 00:30:00,24.86579,44.6,52.0,29.98,0.0,62.6,0.0,0,0,54.37420104106082
2016-05-02 00:45:00,2016-05-02 00:45:00,24.33124,44.45,49.75,29.9825,0.0,62.0,0.0,0,0,49.36199761376914
2016-05-02 01:00:00,2016-05-02 01:00:00,24.16535,44.3,47.5,29.985,0.0,61.4,0.0,0,0,44.350222312860524
2016-05-02 01:15:00,2016-05-02 01:15:00,24.07318,43.55,49.75,29.9825,0.0,61.1,0.0,0,0,49.38444779529967
2016-05-02 01:30:00,2016-05-02 01:30:00,23.39117,42.8,52.0,29.98,0.0,60.8,0.0,0,0,54.4188573105297
2016-05-02 01:45:00,2016-05-02 01:45:00,22.80132,42.85,49.25,29.985,0.0,60.85,0.0,0,0,44.456844950125465
2016-05-02 02:00:00,2016-05-02 02:00:00,22.24834,42.9,46.5,29.99,0.0,60.9,0.0,0,0,34.495423538012716
2016-05-02 02:15:00,2016-05-02 02:15:00,21.60319,43.375,48.25,29.99,0.0,60.425,0.0,0,0,41.98891102594717
2016-05-02 02:30:00,2016-05-02 02:30:00,21.23454,43.85,50.0,29.99,0.0,59.95,0.0,0,0,49.48314149641293
2016-05-02 02:45:00,2016-05-02 02:45:00,21.06864,44.325,51.75,29.99,0.0,59.475,0.0,0,0,56.97837817955423
2016-05-02 03:00:00,2016-05-02 03:00:00,20.77372,44.8,53.5,29.99,0.0,59.0,0.0,0,0,64.47187387950252
2016-05-02 03:15:00,2016-05-02 03:15:00,20.77372,44.7,56.25,30.0,0.0,59.0,0.0,0,0,59.48156652983038
2016-05-02 03:30:00,2016-05-02 03:30:00,20.3682,44.6,59.0,30.01,0.0,59.0,0.0,0,0,54.489665085219784
2016-05-02 03:45:00,2016-05-02 03:45:00,20.03641,43.75,54.0,30.01,0.0,59.0,0.0,0,0,59.46082562620098
2016-05-02 04:00:00,2016-05-02 04:00:00,19.90738,42.9,49.0,30.01,0.0,59.0,0.0,0,0,64.43271047677996
2016-05-02 04:15:00,2016-05-02 04:15:00,20.11014,41.95,50.0,30.01,0.0,59.0,0.0,0,0,64.40584511378668
2016-05-02 04:30:00,2016-05-02 04:30:00,20.03641,41.0,51.0,30.01,0.0,59.0,0.0,0,0,64.37985695521907
2016-05-02 04:45:00,2016-05-02 04:45:00,20.12857,40.75,48.0,30.0125,0.0,59.0,0.0,0,0,59.390636842093286
2016-05-02 05:00:00,2016-05-02 05:00:00,20.3129,40.5,45.0,30.015,0.0,59.0,0.0,0,0,54.40090000269395
2016-05-02 05:15:00,2016-05-02 05:15:00,20.82902,41.65,50.0,30.0125,0.0,59.0,0.0,0,0,64.39696470783782
2016-05-02 05:30:00,2016-05-02 05:30:00,21.45573,42.8,55.0,30.01,0.0,59.0,0.0,0,0,74.39271365695927
2016-05-02 05:45:00,2016-05-02 05:45:00,21.89812,42.85,52.5,30.025,0.0,59.0,0.0,0,0,109.43237230655092
2016-05-02 06:00:00,2016-05-02 06:00:00,22.28521,42.9,50.0,30.04,0.0,59.0,0.0,0,0,144.4735148637206
2016-05-02 06:15:00,2016-05-02 06:15:00,23.59393,42.85,52.5,30.04,0.0,59.0,0.0,0,0,109.46863421289251
2016-05-02 06:30:00,2016-05-02 06:30:00,24.51557,42.8,55.0,30.04,0.0,59.0,0.0,0,0,74.46509210015606
2016-05-02 06:45:00,2016-05-02 06:45:00,24.8105,42.6,53.5,30.04,0.0,58.3,0.0,0,0,74.47918852243316
2016-05-02 07:00:00,2016-05-02 07:00:00,24.84736,42.4,52.0,30.04,0.0,57.6,0.0,0,0,74.49298107540608
2016-05-02 07:15:00,2016-05-02 07:15:00,25.23445,42.6,52.0,30.04,0.0,59.2,0.0,0,0,99.49076150557082
2016-05-02 07:30:00,2016-05-02 07:30:00,25.10542,42.8,52.0,30.04,0.0,60.8,0.0,0,0,124.48774359725313
2016-05-02 07:45:00,2016-05-02 07:45:00,25.7137,42.15,46.25,30.0425,0.0,61.55,0.0,0,0,114.49065133529665
2016-05-02 08:00:00,2016-05-02 08:00:00,25.62154,41.5,40.5,30.045,0.0,62.3,0.0,0,0,104.49509587258795
2016-05-02 08:15:00,2016-05-02 08:15:00,24.84736,42.15,44.25,30.0425,0.0,62.45,0.0,0,0,104.47461149995027
2016-05-02 08:30:00,2016-05-02 08:30:00,25.16072,42.8,48.0,30.04,0.0,62.6,0.0,0,0,104.45556298868188
2016-05-02 08:45:00,2016-05-02 08:45:00,25.12385,42.6,43.0,30.04,0.0,63.65,0.0,0,0,104.46262885116998
2016-05-02 09:00:00,2016-05-02 09:00:00,24.77363,42.4,38.0,30.04,0.0,64.7,0.0,0,0,104.46584196982496
2016-05-02 09:15:00,2016-05-02 09:15:00,24.62617,42.6,40.5,30.025,0.0,65.45,0.0,0,0,99.47279148229393
2016-05-02 09:30:00,2016-05-02 09:30:00,23.99945,42.8,43.0,30.01,0.0,66.2,0.0,0,0,94.47605770138985
2016-05-02 09:45:00,2016-05-02 09:45:00,24.51557,42.85,40.0,30.0125,0.0,66.4,0.0,0,0,104.46674426205234
2016-05-02 10:00:00,2016-05-02 10:00:00,24.57087000000001,42.9,37.0,30.015,0.0,66.6,0.0,0,0,114.45884454576526
2016-05-02 10:15:00,2016-05-02 10:15:00,24.42341,42.85,38.5,29.9975,0.0,67.3,0.0,0,0,124.45196382938171
2016-05-02 10:30:00,2016-05-02 10:30:00,24.66303,42.8,40.0,29.98,0.0,68.0,0.0,0,0,134.44695533445687
2016-05-02 10:45:00,2016-05-02 10:45:00,24.46027,42.85,35.0,29.98,0.0,69.65,0.0,0,0,-20.521329776760485
2016-05-02 11:00:00,2016-05-02 11:00:00,24.38654,42.9,30.0,29.98,0.0,71.3,0.0,0,0,-175.4912287647035
2016-05-02 11:15:00,2016-05-02 11:15:00,24.73676,43.75,34.0,29.965,0.0,71.45,0.0,0,0,-20.532072627838925
2016-05-02 11:30:00,2016-05-02 11:30:00,24.68147,44.6,38.0,29.95,0.0,71.6,0.0,0,0,134.4259256628427
2016-05-02 11:45:00,2016-05-02 11:45:00,24.6446,44.45,33.75,29.94,0.0,72.65,0.0,0,0,119.4312366224259
2016-05-02 12:00:00,2016-05-02 12:00:00,23.75983,44.3,29.5,29.93,0.0,73.7,0.0,0,0,104.44047872325577
2016-05-02 12:15:00,2016-05-02 12:15:00,24.6999,44.45,32.75,29.925,0.0,73.55,0.0,0,0,49.46587286265671
2016-05-02 12:30:00,2016-05-02 12:30:00,23.83356,44.6,36.0,29.92,0.0,73.4,0.0,0,0,-5.504805078130501
2016-05-02 12:45:00,2016-05-02 12:45:00,23.81513,45.4,34.0,29.91,0.0,73.3,0.0,0,0,-40.5408067392169
2016-05-02 13:00:00,2016-05-02 13:00:00,24.12848,46.2,32.0,29.9,0.0,73.2,0.0,0,0,-75.57796545734203
2016-05-02 13:15:00,2016-05-02 13:15:00,23.6308,49.0,41.0,29.895,0.0,72.4,0.0,0,0,-85.60794236806927
2016-05-02 13:30:00,2016-05-02 13:30:00,23.11468,51.8,50.0,29.89,0.0,71.6,0.0,0,0,-95.63954416193548
2016-05-02 13:45:00,2016-05-02 13:45:00,23.64923,52.55,50.0,29.89,0.0,70.75,0.0,0,0,-115.59659219913112
2016-05-02 14:00:00,2016-05-02 14:00:00,23.6308,53.3,50.0,29.89,0.0,69.9,0.0,0,0,-135.5517461487847
2016-05-02 14:15:00,2016-05-02 14:15:00,23.64923,53.45,53.0,29.89,0.0,69.85,0.0,0,0,-135.55771533047047
2016-05-02 14:30:00,2016-05-02 14:30:00,23.72296,53.6,56.0,29.89,0.0,69.8,0.0,0,0,-135.56225723225143
2016-05-02 14:45:00,2016-05-02 14:45:00,23.44647,54.4,55.0,29.89,0.0,69.85,0.0,0,0,-135.5399724754336
2016-05-02 15:00:00,2016-05-02 15:00:00,23.5755,55.2,54.0,29.89,0.0,69.9,0.0,0,0,-135.52140384306637
2016-05-02 15:15:00,2016-05-02 15:15:00,23.39117,55.3,57.0,29.89,0.0,69.85,0.0,0,0,-145.51151526499402
2016-05-02 15:30:00,2016-05-02 15:30:00,23.4649,55.4,60.0,29.89,0.0,69.8,0.0,0,0,-155.5055837489248
2016-05-02 15:45:00,2016-05-02 15:45:00,23.6861,56.25,59.75,29.89,0.0,69.85,0.0,0,0,-155.52254856050448
2016-05-02 16:00:00,2016-05-02 16:00:00,23.96259,57.1,59.5,29.89,0.0,69.9,0.0,0,0,-155.53805759042714
2016-05-02 16:15:00,2016-05-02 16:15:00,24.14692,57.7,61.125,29.885,0.0,69.775,0.0,0,0,-158.02304093039797
2016-05-02 16:30:00,2016-05-02 16:30:00,24.27595,58.3,62.75,29.88,0.0,69.65,0.0,0,0,-160.5066089825649
2016-05-02 16:45:00,2016-05-02 16:45:00,24.38654,58.9,64.375,29.875,0.0,69.525,0.0,0,0,-162.9893090526989
2016-05-02 17:00:00,2016-05-02 17:00:00,25.19758,59.5,66.0,29.87,0.0,69.4,0.0,0,0,-165.4724866379834
2016-05-02 17:15:00,2016-05-02 17:15:00,25.91646,58.9,63.5,29.875,0.0,69.875,0.0,0,0,-90.47950961693493
2016-05-02 17:30:00,2016-05-02 17:30:00,27.20675,58.3,61.0,29.88,0.0,70.35,0.0,0,0,-15.486487885598939
2016-05-02 17:45:00,2016-05-02 17:45:00,28.128390000000003,57.7,58.5,29.885,0.0,70.825,0.0,0,0,59.506516144329616
2016-05-02 18:00:00,2016-05-02 18:00:00,28.23899,57.1,56.0,29.89,0.0,71.3,0.0,0,0,134.49976218270564
2016-05-02 18:15:00,2016-05-02 18:15:00,28.03623,55.8,53.375,29.8975,0.0,71.3,0.0,0,0,129.46936330951578
2016-05-02 18:30:00,2016-05-02 18:30:00,28.25742,54.5,50.75,29.905,0.0,71.3,0.0,0,0,124.43943313537632
2016-05-02 18:45:00,2016-05-02 18:45:00,28.09153,53.2,48.125,29.9125,0.0,71.3,0.0,0,0,119.40952075591088
2016-05-02 19:00:00,2016-05-02 19:00:00,27.9625,51.9,45.5,29.92,0.0,71.3,0.0,0,0,114.3796273254616
2016-05-02 19:15:00,2016-05-02 19:15:00,27.40951,50.95,47.25,29.92,0.0,70.55,0.0,0,0,129.41348175643685
2016-05-02 19:30:00,2016-05-02 19:30:00,27.00399,50.0,49.0,29.92,0.0,69.8,0.0,0,0,144.44730390722015
2016-05-02 19:45:00,2016-05-02 19:45:00,26.7275,48.35,43.75,29.9225,0.0,69.6,0.0,0,0,139.44785501926046
2016-05-02 20:00:00,2016-05-02 20:00:00,26.22982,46.7,38.5,29.925,0.0,69.4,0.0,0,0,134.44875193718065
2016-05-02 20:15:00,2016-05-02 20:15:00,25.67683,49.25,51.25,29.9225,0.0,66.9,0.0,0,0,74.44579965645596
2016-05-02 20:30:00,2016-05-02 20:30:00,25.56624,51.8,64.0,29.92,0.0,64.4,0.0,0,0,14.443171389265279
2016-05-02 20:45:00,2016-05-02 20:45:00,25.14228,52.8,64.25,29.925,0.0,64.3,0.0,0,0,24.46687141223317
2016-05-02 21:00:00,2016-05-02 21:00:00,24.79206,53.8,64.5,29.93,0.0,64.2,0.0,0,0,34.49010261533404
2016-05-02 21:15:00,2016-05-02 21:15:00,24.18378,53.7,66.25,29.94,0.0,64.3,0.0,0,0,34.489375894323715
2016-05-02 21:30:00,2016-05-02 21:30:00,23.98102,53.6,68.0,29.95,0.0,64.4,0.0,0,0,34.4881187332977
2016-05-02 21:45:00,2016-05-02 21:45:00,23.61237,50.85,60.75,29.95,0.0,63.6,0.0,0,0,39.486525134544266
2016-05-02 22:00:00,2016-05-02 22:00:00,23.05938,48.1,53.5,29.95,0.0,62.8,0.0,0,0,44.48525944128978
2016-05-02 22:15:00,2016-05-02 22:15:00,23.85199,52.65,67.75,29.935,0.0,62.7,0.0,0,0,29.511194546160606
2016-05-02 22:30:00,2016-05-02 22:30:00,24.09162,57.2,82.0,29.92,0.0,62.6,0.0,0,0,14.537365900446668
2016-05-02 22:45:00,2016-05-02 22:45:00,24.34968,52.65,67.75,29.925,0.0,62.7,0.0,0,0,9.466040157957488
2016-05-02 23:00:00,2016-05-02 23:00:00,23.61237,48.1,53.5,29.93,0.0,62.8,0.0,0,0,4.394946875622764
2016-05-02 23:15:00,2016-05-02 23:15:00,22.6723,48.15,58.25,29.925,0.0,61.8,0.0,0,0,9.442881403883442
2016-05-02 23:30:00,2016-05-02 23:30:00,22.93035,48.2,63.0,29.92,0.0,60.8,0.0,0,0,14.491141486517925
2016-05-02 23:45:00,2016-05-02 23:45:00,23.24371,49.8,65.5,29.9225,0.0,60.6,0.0,0,0,24.490884536482266
2016-05-03 00:00:00,2016-05-03 00:00:00,21.60319,51.4,68.0,29.925,0.0,60.4,0.0,0,0,34.49010261533404
2016-05-03 00:15:00,2016-05-03 00:15:00,22.94879,50.7,68.0,29.9225,0.0,60.6,0.0,0,0,54.48645384565858
2016-05-03 00:30:00,2016-05-03 00:30:00,22.98565,50.0,68.0,29.92,0.0,60.8,0.0,0,0,74.48234882569328
2016-05-03 00:45:00,2016-05-03 00:45:00,21.87969,50.0,68.0,29.91,0.0,59.9,0.0,0,0,64.48319268564154
2016-05-03 01:00:00,2016-05-03 01:00:00,21.87969,50.0,68.0,29.9,0.0,59.0,0.0,0,0,54.484356519560784
2016-05-03 01:15:00,2016-05-03 01:15:00,22.02715,48.2,65.5,29.895,0.0,59.0,0.0,0,0,79.48048130861395
2016-05-03 01:30:00,2016-05-03 01:30:00,21.14238,46.4,63.0,29.89,0.0,59.0,0.0,0,0,104.47697226565492
2016-05-03 01:45:00,2016-05-03 01:45:00,20.4235,46.55,63.25,29.88,0.0,58.05,0.0,0,0,99.47814325864375
2016-05-03 02:00:00,2016-05-03 02:00:00,20.07328,46.7,63.5,29.87,0.0,57.1,0.0,0,0,94.47923768517799
2016-05-03 02:15:00,2016-05-03 02:15:00,19.31753,47.45,70.25,29.865,0.0,56.25,0.0,0,0,114.47657643692304
2016-05-03 02:30:00,2016-05-03 02:30:00,19.02261,48.2,77.0,29.86,0.0,55.4,0.0,0,0,134.4739062839806
2016-05-03 02:45:00,2016-05-03 02:45:00,18.45119,47.45,70.75,29.8625,0.0,56.0,0.0,0,0,119.47645828965936
2016-05-03 03:00:00,2016-05-03 03:00:00,18.35903,46.7,64.5,29.865,0.0,56.6,0.0,0,0,104.47954677339823
2016-05-03 03:15:00,2016-05-03 03:15:00,18.56179,46.55,68.25,29.8625,0.0,56.0,0.0,0,0,114.47992560219512
